parent_id,child_id,relation,required_for_clearance,average_tokens_per_epoch,evidence,notes
work:dolci-puzzle-prompts,component:dolci-puzzle:cryptarithmetic,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:futoshikipuzzle,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:hitoripuzzle,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:jugpuzzle,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:kakurasu,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:knightsandknaves,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:numbrix,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:setsplitting,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:skyscraperpuzzle,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:starbattle,named_prompt_subset,yes,,,
work:dolci-puzzle-prompts,component:dolci-puzzle:zebralogics,named_prompt_subset,yes,,,
hf:allenai/Dolci-Instruct-SFT,generated:dolci:hardcoded,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,69 rows
hf:allenai/Dolci-Instruct-SFT,generated:dolci:precise-if,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,136833 rows
hf:allenai/Dolci-Instruct-SFT,generated:dolci:python-algorithms,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,186345 rows
hf:allenai/Dolci-Instruct-SFT,generated:dolci:transformations,response_and_mixture_layer,yes,,DOLCI main dataset card,
hf:allenai/Dolci-Instruct-SFT,generated:dolci:verifiable-reasoning,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,310572 rows
hf:allenai/Dolci-Instruct-SFT,hf:CohereForAI/aya_dataset,retains_prompts,yes,,DOLCI main dataset card,99987 rows
hf:allenai/Dolci-Instruct-SFT,hf:LipengCS/Table-GPT,retains_prompts,yes,,DOLCI main dataset card,5000 rows
hf:allenai/Dolci-Instruct-SFT,hf:OpenAssistant/oasst1,retains_prompts,yes,,DOLCI main dataset card,7132 rows
hf:allenai/Dolci-Instruct-SFT,hf:ai2-adapt-dev/flan_v2_converted,retains_prompts,yes,,DOLCI main dataset card,89981 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/Dolci-Instruct-SFT-Tool-Use,contains_component,yes,,DOLCI main dataset card,227579 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/SciRIFF,retains_prompts,yes,,DOLCI main dataset card,4557 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/WildChat-1M,retains_human_prompts,yes,,DOLCI main dataset card,302406 rows with upgraded responses
hf:allenai/Dolci-Instruct-SFT,hf:allenai/coconot,retains_prompts,yes,,DOLCI main dataset card,10957 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/tulu-3-personas-algebra,retains_prompts,yes,,DOLCI main dataset card,19999 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/tulu-3-personas-math,retains_prompts,yes,,DOLCI main dataset card,149958 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/tulu-3-sft-personas-code,retains_prompts,yes,,DOLCI main dataset card,34999 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/tulu-3-sft-personas-math-grade,retains_prompts,yes,,DOLCI main dataset card,49980 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/wildguardmix,retains_prompts,yes,,DOLCI main dataset card,49373 rows
hf:allenai/Dolci-Instruct-SFT,hf:allenai/wildjailbreak,retains_prompts,yes,,DOLCI main dataset card,49965 rows
hf:allenai/Dolci-Instruct-SFT,hf:nvidia/OpenMathInstruct-2,retains_prompts,yes,,DOLCI parquet source labels,50000 rows
hf:allenai/Dolci-Instruct-SFT,hf:open-thoughts/OpenThoughts3-1.2M,retains_prompts,yes,,DOLCI main dataset card,99268 rows
hf:allenai/Dolci-Instruct-SFT,hf:theblackcat102/evol-codealpaca-v1,retains_prompts,yes,,DOLCI main dataset card,107270 rows
hf:allenai/Dolci-Instruct-SFT,work:dolci-puzzle-prompts,contains_ai2_authored_puzzles,yes,,DOLCI main dataset card,159882 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,generated:dolci:hardcoded,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,69 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,generated:dolci:precise-if,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,136833 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,generated:dolci:python-algorithms,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,186345 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,generated:dolci:transformations,response_and_mixture_layer,yes,,DOLCI main dataset card,
hf:allenai/Dolci-Instruct-SFT-No-Tools,generated:dolci:verifiable-reasoning,contains_ai2_authored_prompts,yes,,DOLCI main dataset card,310572 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:CohereForAI/aya_dataset,retains_prompts,yes,,DOLCI main dataset card,99987 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:LipengCS/Table-GPT,retains_prompts,yes,,DOLCI main dataset card,5000 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:OpenAssistant/oasst1,retains_prompts,yes,,DOLCI main dataset card,7132 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:ai2-adapt-dev/flan_v2_converted,retains_prompts,yes,,DOLCI main dataset card,89981 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/SciRIFF,retains_prompts,yes,,DOLCI main dataset card,4557 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/WildChat-1M,retains_human_prompts,yes,,DOLCI main dataset card,302406 rows with upgraded responses
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/coconot,retains_prompts,yes,,DOLCI main dataset card,10957 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/tulu-3-personas-algebra,retains_prompts,yes,,DOLCI main dataset card,19999 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/tulu-3-personas-math,retains_prompts,yes,,DOLCI main dataset card,149958 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/tulu-3-sft-personas-code,retains_prompts,yes,,DOLCI main dataset card,34999 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/tulu-3-sft-personas-math-grade,retains_prompts,yes,,DOLCI main dataset card,49980 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/wildguardmix,retains_prompts,yes,,DOLCI main dataset card,49373 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:allenai/wildjailbreak,retains_prompts,yes,,DOLCI main dataset card,49965 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:nvidia/OpenMathInstruct-2,retains_prompts,yes,,DOLCI parquet source labels,50000 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:open-thoughts/OpenThoughts3-1.2M,retains_prompts,yes,,DOLCI main dataset card,99268 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,hf:theblackcat102/evol-codealpaca-v1,retains_prompts,yes,,DOLCI main dataset card,107270 rows
hf:allenai/Dolci-Instruct-SFT-No-Tools,work:dolci-puzzle-prompts,contains_ai2_authored_puzzles,yes,,DOLCI main dataset card,159882 rows
hf:allenai/Dolci-Instruct-SFT-Tool-Use,component:dolci-toolu:bfclv3-decontaminated,contains_source_label,yes,,DOLCI parquet dataset_source counts,200000 rows
hf:allenai/Dolci-Instruct-SFT-Tool-Use,component:dolci-toolu:deepresearch-drv4,contains_source_label,yes,,DOLCI parquet dataset_source counts,5003 rows
hf:allenai/Dolci-Instruct-SFT-Tool-Use,component:dolci-toolu:s2-m3,contains_source_label,yes,,DOLCI parquet dataset_source counts,8074 rows
hf:allenai/Dolci-Instruct-SFT-Tool-Use,component:dolci-toolu:s2-m4v2,contains_source_label,yes,,DOLCI parquet dataset_source counts,9085 rows
hf:allenai/Dolci-Instruct-SFT-Tool-Use,component:dolci-toolu:s2-m5v2,contains_source_label,yes,,DOLCI parquet dataset_source counts,5417 rows
hf:allenai/Dolci-Instruct-SFT-Tool-Use,generated:dolci:transformations,response_and_mixture_layer,yes,,DOLCI Tool Use card,
hf:schneiderkamplab/transformations-danish-danish,generated:dfm:transformations,generated_and_audited_layer,yes,,export-upload/transformations-danish-danish/generation_config.json,
hf:schneiderkamplab/transformations-danish-danish,hf:Lex.dk,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,4715 rows
hf:schneiderkamplab/transformations-danish-danish,hf:danish-foundation-models/laerebogen,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,33837 rows
hf:schneiderkamplab/transformations-danish-danish,hf:oliverkinch/danmarks-statistik-bt,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,4604 rows
hf:schneiderkamplab/transformations-danish-danish,hf:oliverkinch/doab-da-bt,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,302 rows
hf:schneiderkamplab/transformations-danish-danish,hf:oliverkinch/instruct-bt,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,5033 rows
hf:schneiderkamplab/transformations-danish-danish,hf:oliverkinch/tidsskrift-dk-bt,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,4843 rows
hf:schneiderkamplab/transformations-danish-danish,hf:synquid/wiki-instruct-da,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,8740 rows
hf:schneiderkamplab/transformations-danish-danish,work:dynaword-covered-passages,retains_seed_expression,yes,,export-upload/transformations-danish-danish/audit_summary.json,146043 rows
hf:schneiderkamplab/transformations-danish-english,generated:dfm:transformations,generated_and_audited_layer,yes,,export-upload/transformations-danish-english/generation_config.json,
hf:schneiderkamplab/transformations-danish-english,hf:Lex.dk,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,4725 rows
hf:schneiderkamplab/transformations-danish-english,hf:danish-foundation-models/laerebogen,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,34378 rows
hf:schneiderkamplab/transformations-danish-english,hf:oliverkinch/danmarks-statistik-bt,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,5022 rows
hf:schneiderkamplab/transformations-danish-english,hf:oliverkinch/doab-da-bt,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,302 rows
hf:schneiderkamplab/transformations-danish-english,hf:oliverkinch/instruct-bt,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,5097 rows
hf:schneiderkamplab/transformations-danish-english,hf:oliverkinch/tidsskrift-dk-bt,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,4820 rows
hf:schneiderkamplab/transformations-danish-english,hf:synquid/wiki-instruct-da,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,9132 rows
hf:schneiderkamplab/transformations-danish-english,work:dynaword-covered-passages,retains_seed_expression,yes,,export-upload/transformations-danish-english/audit_summary.json,147925 rows
hf:schneiderkamplab/transformations-english-danish,generated:dfm:transformations,generated_and_audited_layer,yes,,export-upload/transformations-english-danish/generation_config.json,
hf:schneiderkamplab/transformations-english-danish,hf:DBC,retains_seed_expression,yes,,export-upload/transformations-english-danish/audit_summary.json,7671 rows
hf:schneiderkamplab/transformations-english-danish,hf:Lex.dk,retains_seed_expression,yes,,export-upload/transformations-english-danish/audit_summary.json,283 rows
hf:schneiderkamplab/transformations-english-danish,hf:ccdv/govreport-summarization,retains_seed_expression,yes,,export-upload/transformations-english-danish/generation_config.json,English seed pool component
hf:schneiderkamplab/transformations-english-danish,hf:common-pile/arxiv_papers_filtered,retains_seed_expression,yes,,export-upload/transformations-english-danish/generation_config.json,English seed pool component
hf:schneiderkamplab/transformations-english-danish,hf:laion/Scientific-Summaries,retains_seed_expression,yes,,export-upload/transformations-english-danish/audit_summary.json,Scientific/arXiv aggregate source cluster
hf:schneiderkamplab/transformations-english-danish,work:facebook-asset-seeds,retains_seed_expression,yes,,export-upload/transformations-english-danish/audit_summary.json,369 rows
hf:schneiderkamplab/transformations-english-english,generated:dfm:transformations,generated_and_audited_layer,yes,,export-upload/transformations-english-english/generation_config.json,
hf:schneiderkamplab/transformations-english-english,hf:DBC,retains_seed_expression,yes,,export-upload/transformations-english-english/audit_summary.json,9535 rows
hf:schneiderkamplab/transformations-english-english,hf:Lex.dk,retains_seed_expression,yes,,export-upload/transformations-english-english/audit_summary.json,352 rows
hf:schneiderkamplab/transformations-english-english,hf:ccdv/govreport-summarization,retains_seed_expression,yes,,export-upload/transformations-english-english/generation_config.json,English seed pool component
hf:schneiderkamplab/transformations-english-english,hf:common-pile/arxiv_papers_filtered,retains_seed_expression,yes,,export-upload/transformations-english-english/generation_config.json,English seed pool component
hf:schneiderkamplab/transformations-english-english,hf:laion/Scientific-Summaries,retains_seed_expression,yes,,export-upload/transformations-english-english/audit_summary.json,Scientific/arXiv aggregate source cluster
hf:schneiderkamplab/transformations-english-english,work:facebook-asset-seeds,retains_seed_expression,yes,,export-upload/transformations-english-english/audit_summary.json,366 rows
component:dolci-toolu:bfclv3-decontaminated,generated:dolci:simfc-trajectories,generated_trajectory_layer,yes,,OLMo 3 paper section 5,200000 SimFC rows
component:dolci-toolu:bfclv3-decontaminated,hf:Salesforce/xlam-function-calling-60k,retains_or_adapts_api_schemas,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,93593 rows contain at least one name-matched xLAM function schema
component:dolci-toolu:bfclv3-decontaminated,hf:Team-ACE/ToolACE,retains_or_adapts_api_schemas,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,45577 rows contain at least one name-matched ToolACE function schema; lower bound
component:dolci-toolu:bfclv3-decontaminated,work:dolci:simfc-unassigned-api-schemas,retains_or_adapts_api_schemas,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,92800 rows have no local xLAM or ToolACE schema match
component:dolci-toolu:s2-m3,generated:dolci:science-qa-trajectories,generated_prompt_and_trajectory_layer,yes,,OLMo 3 paper section 5,8074 rows
component:dolci-toolu:s2-m3,service:semantic-scholar-response-data,retains_api_response_data,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,1580 rows contain abstract fields
component:dolci-toolu:s2-m4v2,generated:dolci:science-qa-trajectories,generated_prompt_and_trajectory_layer,yes,,OLMo 3 paper section 5,9085 rows
component:dolci-toolu:s2-m4v2,service:semantic-scholar-response-data,retains_api_response_data,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,8838 rows contain abstract fields
component:dolci-toolu:s2-m5v2,generated:dolci:science-qa-trajectories,generated_prompt_and_trajectory_layer,yes,,OLMo 3 paper section 5,5417 rows
component:dolci-toolu:s2-m5v2,service:semantic-scholar-response-data,retains_api_response_data,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,5304 rows contain abstract fields
service:semantic-scholar-response-data,work:semantic-scholar-third-party-paper-content,retains_third_party_paper_expression,yes,,Semantic Scholar API License Agreement,Underlying third-party content remains subject to its own terms
component:dolci-toolu:deepresearch-drv4,generated:dolci:deepresearch-trajectories,generated_trajectory_and_summary_layer,yes,,OLMo 3 paper section 5 and appendix,5003 rows
component:dolci-toolu:deepresearch-drv4,hf:PersonalAILab/TaskCraft,retains_prompts,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,692 exact prompts
component:dolci-toolu:deepresearch-drv4,hf:callanwu/WebWalkerQA,retains_prompts,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,49 exact prompts
component:dolci-toolu:deepresearch-drv4,hf:lmarena-ai/search-arena-24k,retains_prompts,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,2572 exact prompts
component:dolci-toolu:deepresearch-drv4,hf:allenai/openscilm_queries,retains_prompts,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,1685 exact prompts
component:dolci-toolu:deepresearch-drv4,work:dolci:deepresearch-residual-prompts,retains_prompts,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,Five rows across four unique prompts
component:dolci-toolu:deepresearch-drv4,work:dolci:web-search-snippets,retains_search_result_expression,yes,,legal/reports/dfm9-dolci-toolu-component-audit.md,Search snippets remain while fetched webpages were summarized
hf:allenai/tulu-3-sft-personas-algebra,hf:proj-persona/PersonaHub,conditions_on_personas,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,Approximately 250000 shared personas across the family
hf:allenai/tulu-3-sft-personas-algebra,generated:tulu3:gpt4o-persona-layer,generated_prompt_and_response_layer,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,20000 rows
hf:allenai/tulu-3-sft-personas-code,hf:proj-persona/PersonaHub,conditions_on_personas,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,34999 rows
hf:allenai/tulu-3-sft-personas-code,generated:tulu3:gpt4o-persona-layer,generated_problem_layer,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,34999 Python prompts
hf:allenai/tulu-3-sft-personas-code,generated:tulu3:claude35-output-layer,generated_solution_layer,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,34999 Python solutions
hf:allenai/tulu-3-sft-personas-instruction-following,hf:proj-persona/PersonaHub,conditions_on_personas,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,29980 rows
hf:allenai/tulu-3-sft-personas-instruction-following,work:ifeval-constraint-taxonomy,uses_constraint_taxonomy,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,25 constraint types
hf:allenai/tulu-3-sft-personas-instruction-following,generated:tulu3:ai2-if-seeds,uses_generation_examples,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,33 Ai2-authored examples
hf:allenai/tulu-3-sft-personas-instruction-following,generated:tulu3:gpt4o-persona-layer,generated_prompt_and_response_layer,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,29980 rows
hf:allenai/tulu-3-sft-personas-math,hf:proj-persona/PersonaHub,conditions_on_personas,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,149960 rows
hf:allenai/tulu-3-sft-personas-math,generated:tulu3:gpt4o-persona-layer,generated_problem_and_solution_layer,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,149960 rows
hf:allenai/tulu-3-sft-personas-math,generated:tulu3:claude35-output-layer,third_party_output_terms_named_by_subset_card,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,"Subset card names Claude output terms; paper assigns Claude specifically to Python solutions."
hf:allenai/tulu-3-sft-personas-math-grade,hf:proj-persona/PersonaHub,conditions_on_personas,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,49980 rows
hf:allenai/tulu-3-sft-personas-math-grade,generated:tulu3:gpt4o-persona-layer,generated_problem_and_solution_layer,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,49980 rows
hf:allenai/tulu-3-personas-algebra,hf:allenai/tulu-3-sft-personas-algebra,alias_of_audited_release,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,Older Tulu/DOLCI source label
hf:allenai/tulu-3-personas-math,hf:allenai/tulu-3-sft-personas-math,alias_of_audited_release,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,Older Tulu/DOLCI source label
hf:allenai/tulu-3-sft-personas-math-filtered,hf:allenai/tulu-3-sft-personas-math,filtered_subset_of,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,80547 majority-vote rows
hf:allenai/tulu-3-sft-personas-math-grade-filtered,hf:allenai/tulu-3-sft-personas-math-grade,filtered_subset_of,yes,,legal/reports/dfm9-tulu3-persona-family-audit.md,47043 majority-vote rows
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:platypus,retained_source_family,yes,64438800.0,data/show_analytics_dfm9.md,8 files
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:synth,retained_source_family,yes,3454133993.8,data/show_analytics_dfm9.md,500 files
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:amps-mathematica,retained_source_family,yes,398247764.0,data/show_analytics_dfm9.md,137 files
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:dmmath,retained_source_family,yes,2609114656.8,data/show_analytics_dfm9.md,168 files
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:flan,retained_source_family,yes,4327889931.6,data/show_analytics_dfm9.md,3644 files
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:flan-factual,retained_source_family,yes,10199566222.4,data/show_analytics_dfm9.md,266 files
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:sudoku-extreme,retained_source_family,yes,178000000.0,data/show_analytics_dfm9.md,1 file
hf:sapientinc/HRM-Text-data-io-cleaned-20260515,component:sapient:tasksource,retained_source_family,yes,148643148.2,data/show_analytics_dfm9.md,161 files
component:sapient:synth,hf:PleIAs/SYNTH,filtered_conversion_of,yes,,legal/reports/dfm9-sapient-synthetic-math-family-audit.md,
component:sapient:dmmath,repo:google-deepmind/mathematics_dataset,generated_by_and_converted_from,yes,,legal/reports/dfm9-sapient-synthetic-math-family-audit.md,
component:sapient:amps-mathematica,dataset:hendrycks/AMPS-mathematica,converted_from,yes,,legal/reports/dfm9-sapient-synthetic-math-family-audit.md,
component:sapient:sudoku-extreme,hf:sapientinc/sudoku-extreme,converted_from,yes,,legal/reports/dfm9-sapient-synthetic-math-family-audit.md,
hf:sapientinc/sudoku-extreme,repo:t-dillon/tdoku,retains_benchmark_puzzle_collections,yes,,Sapient dataset card,
hf:sapientinc/sudoku-extreme,work:enjoysudoku-community-puzzles,retains_community_puzzle_collections,yes,,Sapient dataset card,
component:sapient:flan-factual,component:sapient-factual:race,retains_task_family,yes,5928810490.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,72 files
component:sapient:flan-factual,component:sapient-factual:squad,retains_task_family,yes,818403640.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,16 files
component:sapient:flan-factual,component:sapient-factual:quac,retains_task_family,yes,712351845.8,legal/reports/dfm9-sapient-factual-flan-family-audit.md,4 files
component:sapient:flan-factual,component:sapient-factual:ropes,retains_task_family,yes,710297538.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,54 files
component:sapient:flan-factual,component:sapient-factual:drop,retains_task_family,yes,617533186.8,legal/reports/dfm9-sapient-factual-flan-family-audit.md,10 files
component:sapient:flan-factual,component:sapient-factual:hotpotqa,retains_task_family,yes,595781798.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,28 files
component:sapient:flan-factual,component:sapient-factual:wikidialog,retains_task_family,yes,366934118.2,legal/reports/dfm9-sapient-factual-flan-family-audit.md,4 files
component:sapient:flan-factual,component:sapient-factual:dream,retains_task_family,yes,192229708.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,28 files
component:sapient:flan-factual,component:sapient-factual:coqa,retains_task_family,yes,82494160.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,8 files
component:sapient:flan-factual,component:sapient-factual:triviaqa,retains_task_family,yes,61108488.2,legal/reports/dfm9-sapient-factual-flan-family-audit.md,8 files
component:sapient:flan-factual,component:sapient-factual:boolq,retains_task_family,yes,50877384.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,8 files
component:sapient:flan-factual,component:sapient-factual:natural-questions,retains_task_family,yes,46898189.4,legal/reports/dfm9-sapient-factual-flan-family-audit.md,4 files
component:sapient:flan-factual,component:sapient-factual:webquestions,retains_task_family,yes,15845676.0,legal/reports/dfm9-sapient-factual-flan-family-audit.md,22 files
component:sapient-factual:race,hf:EleutherAI/race,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:squad,hf:rajpurkar/squad,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,SQuAD v1 tasks
component:sapient-factual:squad,hf:rajpurkar/squad_v2,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,SQuAD v2 tasks
component:sapient-factual:quac,hf:allenai/quac,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:ropes,hf:allenai/ropes,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:drop,hf:ucinlp/drop,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:hotpotqa,hf:hotpotqa/hotpot_qa,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,Includes KILT-labelled HotpotQA transformations
component:sapient-factual:wikidialog,hf:djaym7/wiki_dialog,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:dream,hf:dataset-org/dream,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:coqa,hf:stanfordnlp/coqa,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:triviaqa,hf:mandarjoshi/trivia_qa,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:boolq,hf:google/boolq,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:natural-questions,hf:google-research-datasets/natural_questions,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
component:sapient-factual:webquestions,hf:stanfordnlp/web_questions,converted_from,yes,,legal/reports/dfm9-sapient-factual-flan-family-audit.md,
hf:mandarjoshi/trivia_qa,web:triviaqa:sfquiz,retains_questions_from,no,14802302.4,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:odquiz,retains_questions_from,no,8050401.7,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:quizwise,retains_questions_from,no,7891549.9,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:quizballs,retains_questions_from,no,5867137.4,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:businessballs,retains_questions_from,no,4902491.4,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:derbyshire,retains_questions_from,no,3185242.6,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:quizguy,retains_questions_from,no,2640613.5,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:wrexham,retains_questions_from,no,2520997.8,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:jetpunk,retains_questions_from,no,2495209.0,legal/registers/dfm9-triviaqa-source-rights.csv,"Current ai-train=no remains recorded; non-blocking after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:quiz-zone,retains_questions_from,no,2242050.0,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
hf:mandarjoshi/trivia_qa,web:triviaqa:billturnbull,retains_questions_from,no,2129594.0,legal/registers/dfm9-triviaqa-source-rights.csv,"Non-blocking provenance after manual Apache-2.0 reliance."
